chr	start	end	length	CpGcount	GCcontent	pctGC	obsExp
chr2	2570352	2570488	137	13	79	0.577	1.319
chr2	2570786	2571079	294	20	140	0.476	1.216
chr2	2592344	2592480	137	9	57	0.416	1.957
chr2	2597696	2597872	177	18	94	0.531	1.466
chr2	2603455	2603607	153	12	70	0.458	1.504
chr2	2617638	2617890	253	17	107	0.423	1.525
chr2	2632463	2632888	426	27	192	0.451	1.404
chr2	2642939	2643312	374	21	152	0.406	1.362
chr2	2644613	2644795	183	15	93	0.508	1.27
chr2	2645929	2646258	330	19	161	0.488	0.972
chr2	2660760	2661265	506	32	231	0.457	1.357
chr2	2670324	2670693	370	21	153	0.414	1.33
chr2	2671958	2672200	243	18	123	0.506	1.16
chr2	2674940	2675138	199	14	100	0.503	1.115
chr2	2675661	2675889	229	12	101	0.441	1.078
chr2	2678139	2678561	423	34	163	0.385	2.172
chr2	2685249	2685569	321	29	130	0.405	2.204
chr2	2687960	2688168	209	16	83	0.397	1.965
chr2	2704318	2704670	353	25	176	0.499	1.14
chr2	2712965	2713233	269	20	102	0.379	2.089
chr2	2716766	2717015	250	16	102	0.408	1.553
chr2	2717248	2717488	241	23	127	0.527	1.518
chr2	2720421	2720775	355	32	140	0.394	2.326
chr2	2733209	2733531	323	14	123	0.381	1.225
chr2	2733834	2734062	229	10	89	0.389	1.168
chr2	2734293	2734402	110	9	46	0.418	1.875
chr2	2747976	2748465	490	28	211	0.431	1.239
chr2	2749571	2749697	127	8	52	0.409	1.512
chr2	2770728	2771112	385	25	171	0.444	1.324
chr2	2771750	2773106	1357	102	670	0.494	1.288
chr2	2773966	2774044	79	5	29	0.367	2.194
chr2	2776968	2777146	179	12	83	0.464	1.249
chr2	2778496	2778901	406	27	191	0.47	1.359
chr2	2849350	2849464	115	10	52	0.452	1.767
chr2	2870178	2870384	207	15	107	0.517	1.113
chr2	2870554	2870742	189	15	79	0.418	1.905
chr2	2894849	2895022	174	13	75	0.431	1.676
chr2	2924499	2924750	252	18	114	0.452	1.412
chr2	2945332	2945634	303	25	135	0.446	1.663
chr2	2980624	2980767	144	14	72	0.5	1.617
chr2	3000885	3001038	154	12	78	0.506	1.395
chr2	3001291	3001408	118	9	54	0.458	1.597
chr2	3003712	3003828	117	11	59	0.504	1.479
chr2	3007015	3007396	382	25	188	0.492	1.089
chr2	3009799	3009977	179	15	80	0.447	1.695
chr2	3011862	3012347	486	29	213	0.438	1.246
chr2	3022604	3022817	214	21	98	0.458	2.095
chr2	3024940	3025067	128	8	56	0.438	1.333
chr2	3058030	3058125	96	7	39	0.406	1.778
chr2	3058728	3058819	92	8	40	0.435	1.845
chr2	3061402	3062636	1235	62	507	0.411	1.199
chr2	3062800	3063296	497	24	219	0.441	1.006
chr2	3063740	3064512	773	44	332	0.429	1.282
chr2	3065063	3065353	291	17	126	0.433	1.321
chr2	3068761	3068930	170	9	76	0.447	1.087
chr2	3073865	3073999	135	12	61	0.452	1.742
chr2	3078836	3078975	140	12	73	0.521	1.461
chr2	3118639	3119261	623	44	253	0.406	2.086
chr2	3142071	3142175	105	8	56	0.533	1.195
chr2	3186151	3186231	81	6	34	0.42	1.705
chr2	3219425	3219564	140	13	58	0.414	2.188
chr2	3227467	3227633	167	15	83	0.497	1.491
chr2	3227821	3228064	244	15	116	0.475	1.109
chr2	3228848	3229219	372	25	186	0.5	1.122
chr2	3229814	3229922	109	13	62	0.569	1.481
chr2	3240600	3241006	407	25	167	0.41	1.471
chr2	3244719	3244953	235	17	117	0.498	1.168
chr2	3251111	3251296	186	16	97	0.522	1.276
chr2	3251481	3251707	227	14	93	0.41	1.474
chr2	3257707	3258086	380	22	167	0.439	1.215
chr2	3270452	3270644	193	17	95	0.492	1.458
chr2	3274047	3274377	331	26	175	0.529	1.144
chr2	3274848	3275038	191	13	89	0.466	1.273
chr2	3275995	3276370	376	30	190	0.505	1.25
chr2	3285669	3285753	85	7	41	0.482	1.417
chr2	3289727	3290120	394	25	172	0.437	1.336
chr2	3293750	3293998	249	22	136	0.546	1.194
chr2	3298339	3298994	656	47	317	0.483	1.229
chr2	3303708	3304005	298	25	156	0.523	1.23
chr2	3313047	3313383	337	33	186	0.552	1.286
chr2	3313532	3313835	304	19	124	0.408	1.512
chr2	3314336	3314485	150	14	86	0.573	1.138
chr2	3332991	3333268	278	24	145	0.522	1.322
chr2	3333475	3333568	94	11	62	0.66	1.118
chr2	3334364	3334444	81	7	42	0.519	1.297
chr2	3335075	3335230	156	15	91	0.583	1.147
chr2	3335478	3335639	162	17	90	0.556	1.377
chr2	3336579	3337079	501	34	254	0.507	1.069
chr2	3347300	3347431	132	12	73	0.553	1.195
chr2	3347661	3347862	202	18	104	0.515	1.386
chr2	3362823	3363049	227	17	113	0.498	1.244
chr2	3389416	3389856	441	33	233	0.528	1.083
chr2	3392299	3392658	360	29	181	0.503	1.277
chr2	3393727	3393968	242	15	104	0.43	1.343
chr2	3399123	3399532	410	32	190	0.463	1.456
chr2	3400016	3400551	536	30	239	0.446	1.127
chr2	3400969	3401314	346	31	192	0.555	1.168
chr2	3401574	3401778	205	14	103	0.502	1.085
chr2	3402427	3402634	208	16	100	0.481	1.336
chr2	3412663	3412808	146	10	71	0.486	1.159
chr2	3414115	3414300	186	11	78	0.419	1.349
chr2	3418663	3418807	145	14	82	0.566	1.21
chr2	3419602	3419999	398	31	207	0.52	1.156
chr2	3420718	3420998	281	23	150	0.534	1.149
chr2	3421352	3421819	468	43	278	0.594	1.042
chr2	3422089	3422189	101	9	54	0.535	1.262
chr2	3422792	3423051	260	20	130	0.5	1.231
chr2	3423226	3423451	226	17	119	0.527	1.127
chr2	3425263	3425656	394	26	204	0.518	1.004
chr2	3441855	3442032	178	15	90	0.506	1.362
chr2	3442333	3443264	932	69	507	0.544	1.004
chr2	3444447	3444723	277	22	144	0.52	1.187
chr2	3445684	3445923	240	15	107	0.446	1.263
chr2	3448715	3449432	718	43	317	0.442	1.232
chr2	3462339	3462653	315	18	148	0.47	1.037
chr2	3469591	3469822	232	18	125	0.539	1.081
chr2	3470359	3470491	133	7	53	0.398	1.326
chr2	3471392	3471682	291	29	181	0.622	1.037
chr2	3471905	3472177	273	15	117	0.429	1.199
chr2	3499493	3499673	181	13	84	0.464	1.335
chr2	3501206	3501487	282	19	127	0.45	1.335
chr2	3536048	3536546	499	37	239	0.479	1.318
chr2	3536773	3536894	122	8	58	0.475	1.212
chr2	3551989	3552162	174	10	73	0.42	1.318
chr2	3561736	3562071	336	17	123	0.366	1.513
chr2	3562234	3562454	221	15	90	0.407	1.65
chr2	3648961	3649437	477	43	264	0.553	1.809
chr2	3658129	3658502	374	23	171	0.457	1.222
chr2	3709733	3709839	107	15	67	0.626	1.446
chr2	3714498	3714714	217	13	98	0.452	1.199
chr2	3760242	3762100	1859	137	929	0.5	1.18
chr2	3762369	3762529	161	11	84	0.522	1.018
chr2	3762904	3763109	206	16	98	0.476	1.373
chr2	3764073	3764175	103	9	51	0.495	1.561
chr2	3764456	3765034	579	33	267	0.461	1.087
chr2	3765414	3765704	291	26	150	0.515	1.365
chr2	3765900	3767151	1252	91	637	0.509	1.126
chr2	3767283	3767543	261	18	128	0.49	1.151
chr2	3767712	3768185	474	34	240	0.506	1.119
chr2	3768419	3768688	270	23	139	0.515	1.287
chr2	3768979	3769474	496	33	250	0.504	1.067
chr2	3773717	3773858	142	14	77	0.542	1.804
chr2	3788458	3788792	335	23	173	0.516	1.03
chr2	3822786	3822936	151	14	57	0.377	2.61
chr2	3845111	3845330	220	18	88	0.4	2.047
chr2	3849624	3849772	149	14	60	0.403	2.318
chr2	3885604	3885793	190	20	100	0.526	1.885
chr2	3903386	3903601	216	19	122	0.565	1.127
chr2	3944006	3944210	205	21	103	0.502	1.725
chr2	3950480	3951040	561	43	254	0.453	1.509
chr2	3967985	3968174	190	12	83	0.437	1.329
chr2	3968440	3968620	181	10	81	0.448	1.105
chr2	3968883	3969321	439	29	202	0.46	1.254
chr2	3985172	3988337	3166	193	1504	0.475	1.081
chr2	3991027	3991362	336	34	184	0.548	1.397
chr2	4034158	4034377	220	16	80	0.364	2.206
chr2	4042949	4043218	270	21	108	0.4	2
chr2	4047398	4047562	165	9	65	0.394	1.414
chr2	4048215	4048353	139	20	86	0.619	1.533
chr2	4051187	4051491	305	25	124	0.407	1.988
chr2	4090774	4090894	121	9	47	0.388	2.017
chr2	4102361	4102479	119	10	69	0.58	1.026
chr2	4169491	4169760	270	24	110	0.407	2.177
chr2	4170355	4170559	205	12	85	0.415	1.385
chr2	4172468	4172681	214	15	89	0.416	1.621
chr2	4172911	4173418	508	35	228	0.449	1.621
chr2	4176328	4176512	185	18	73	0.395	2.538
chr2	4219875	4221413	1539	74	594	0.386	1.309
chr2	4226438	4226860	423	24	168	0.397	1.469
chr2	4227204	4227680	477	29	185	0.388	1.657
chr2	4229516	4229754	239	20	122	0.51	1.288
chr2	4229987	4230356	370	24	176	0.476	1.172
chr2	4230625	4231293	669	39	311	0.465	1.125
chr2	4231506	4231698	193	16	106	0.549	1.225
chr2	4232882	4233442	561	33	238	0.424	1.326
chr2	4244034	4244170	137	15	82	0.599	1.384
chr2	4245845	4246104	260	19	129	0.496	1.214
chr2	4247173	4247340	168	20	98	0.583	1.4
chr2	4247964	4248275	312	20	158	0.506	1.023
chr2	4249126	4249348	223	16	107	0.48	1.249
chr2	4249495	4249961	467	30	224	0.48	1.158
chr2	4250404	4250573	170	19	103	0.606	1.357
chr2	4324754	4325009	256	19	121	0.473	1.436
chr2	4355776	4356050	275	32	179	0.651	1.153
chr2	4369503	4369697	195	15	101	0.518	1.147
chr2	4369890	4370248	359	23	167	0.465	1.207
chr2	4370409	4370555	147	14	84	0.571	1.177
chr2	4372148	4372262	115	8	51	0.443	1.513
chr2	4372417	4373011	595	43	298	0.501	1.153
chr2	4373528	4374318	791	44	330	0.417	1.283
chr2	4413758	4414253	496	37	228	0.46	1.533
chr2	4423011	4423165	155	15	62	0.4	2.419
chr2	4445263	4445360	98	7	38	0.388	2.31
chr2	4459162	4459885	724	37	286	0.395	1.329
chr2	4498706	4498983	278	27	157	0.565	1.222
chr2	4499680	4499841	162	14	76	0.469	1.575
chr2	4501555	4502098	544	30	251	0.461	1.052
chr2	4502743	4503385	643	48	338	0.526	1.096
chr2	4503618	4504495	878	59	413	0.47	1.22
chr2	4504813	4505068	256	23	132	0.516	1.383
chr2	4505924	4506567	644	60	335	0.52	1.428
chr2	4515588	4515787	200	11	78	0.39	1.481
chr2	4533214	4533323	110	10	48	0.436	1.94
chr2	4533502	4535149	1648	84	688	0.417	1.183
chr2	4535562	4535785	224	13	101	0.451	1.156
chr2	4535938	4536065	128	9	57	0.445	1.429
chr2	4538508	4539032	525	26	210	0.4	1.242
chr2	4542183	4542490	308	19	127	0.412	1.492
chr2	4547094	4547250	157	14	69	0.439	1.895
chr2	4611984	4612426	443	35	182	0.411	1.874
chr2	4675461	4675556	96	7	38	0.396	1.882
chr2	4733718	4734044	327	17	132	0.404	1.313
chr2	4734321	4734449	129	10	64	0.496	1.466
chr2	4734592	4734842	251	19	111	0.442	1.551
chr2	4747237	4748033	797	54	409	0.513	1.05
chr2	4752042	4752141	100	7	45	0.45	1.417
chr2	4755087	4755408	322	25	136	0.422	2.198
chr2	4779214	4779294	81	6	37	0.457	1.473
chr2	4816128	4817026	899	64	406	0.452	1.425
chr2	4818682	4819101	420	29	213	0.507	1.079
chr2	4819311	4820542	1232	71	527	0.428	1.266
chr2	4820790	4822562	1773	104	813	0.459	1.116
chr2	4822858	4823266	409	22	189	0.462	1.012
chr2	4824903	4825350	448	32	221	0.493	1.195
chr2	4868609	4869056	448	33	221	0.493	1.232
chr2	4874023	4874402	380	21	164	0.432	1.213
chr2	4880381	4880738	358	25	140	0.391	1.927
chr2	4885423	4885568	146	9	65	0.445	1.251
chr2	4886227	4886576	350	22	164	0.469	1.149
chr2	4888957	4889530	574	38	294	0.512	1.012
chr2	4890494	4890863	370	21	156	0.422	1.285
chr2	4896449	4896549	101	11	40	0.396	2.893
chr2	4898317	4898482	166	13	68	0.41	1.881
chr2	4899999	4900186	188	17	96	0.511	1.438
chr2	4917489	4917775	287	25	109	0.38	2.45
chr2	4920835	4921683	849	51	361	0.425	1.442
chr2	4925858	4926155	298	28	130	0.436	1.975
chr2	4932472	4932624	153	13	62	0.405	2.089
chr2	4935567	4936552	986	54	406	0.412	1.362
chr2	4939968	4940485	518	22	201	0.388	1.289
chr2	4940655	4940978	324	29	132	0.407	2.182
chr2	4986338	4987505	1168	98	620	0.531	1.231
chr2	4988127	4990048	1922	123	920	0.479	1.125
chr2	4990545	4990957	413	36	230	0.557	1.139
chr2	4991544	4992145	602	37	283	0.47	1.126
chr2	4993317	4993484	168	14	88	0.524	1.281
chr2	4994902	4995129	228	16	108	0.474	1.279
chr2	4995730	4996481	752	59	376	0.5	1.258
chr2	4998881	5000320	1440	109	682	0.474	1.406
chr2	5001442	5001937	496	40	270	0.544	1.089
chr2	5023722	5023826	105	12	53	0.505	1.795
chr2	5049417	5050679	1263	80	599	0.474	1.145
chr2	5051147	5052224	1078	63	512	0.475	1.047
chr2	5052527	5053002	476	26	198	0.416	1.349
chr2	5053145	5053262	118	13	67	0.568	1.42
chr2	5065700	5066021	322	17	136	0.422	1.309
chr2	5089457	5089951	495	34	228	0.461	1.324
chr2	5090112	5090386	275	17	119	0.433	1.332
chr2	5102634	5103499	866	55	390	0.45	1.32
chr2	5103729	5103961	233	31	135	0.579	1.651
chr2	5107569	5107835	267	19	137	0.513	1.082
chr2	5107977	5109369	1393	91	684	0.491	1.095
chr2	5110449	5110685	237	16	109	0.46	1.278
chr2	5110975	5111191	217	12	83	0.382	1.722
chr2	5111736	5111951	216	18	118	0.546	1.165
chr2	5113658	5113828	171	24	100	0.585	1.742
chr2	5114007	5115825	1819	110	813	0.447	1.283
chr2	5116553	5116801	249	33	139	0.558	1.831
chr2	5116928	5117915	988	72	489	0.495	1.219
chr2	5154562	5154703	142	12	57	0.401	2.104
chr2	5178896	5179053	158	13	79	0.5	1.317
chr2	5198160	5198349	190	18	85	0.447	1.915
chr2	5203059	5203378	320	19	137	0.428	1.296
chr2	5204736	5204803	68	10	36	0.529	2.274
chr2	5213146	5213650	505	31	209	0.414	1.446
chr2	5214218	5215677	1460	83	627	0.429	1.236
chr2	5216803	5216942	140	9	56	0.4	1.842
chr2	5219207	5220769	1563	80	670	0.429	1.129
chr2	5228625	5229107	483	28	198	0.41	1.541
chr2	5239125	5239313	189	10	72	0.381	1.516
chr2	5287705	5289501	1797	121	860	0.479	1.176
chr2	5294543	5295695	1153	78	585	0.507	1.055
chr2	5296254	5296625	372	25	174	0.468	1.239
chr2	5304780	5305364	585	46	307	0.525	1.146
chr2	5305603	5305802	200	18	102	0.51	1.385
chr2	5305978	5306081	104	9	56	0.538	1.194
chr2	5306255	5306735	481	32	223	0.464	1.262
chr2	5306898	5307200	303	27	171	0.564	1.128
chr2	5307415	5307617	203	22	115	0.567	1.353
chr2	5308223	5308540	318	20	135	0.425	1.424
chr2	5308847	5309646	800	57	368	0.46	1.347
chr2	5310051	5310777	727	45	363	0.499	0.998
chr2	5311067	5311906	840	48	387	0.461	1.083
chr2	5314243	5314401	159	12	81	0.509	1.205
chr2	5315615	5315760	146	13	76	0.521	1.338
chr2	5316895	5317034	140	14	81	0.579	1.195
chr2	5317889	5318040	152	14	73	0.48	1.713
chr2	5318758	5318898	141	10	68	0.482	1.312
chr2	5319220	5319611	392	22	184	0.469	1.043
chr2	5322342	5322545	204	19	103	0.505	1.538
chr2	5336896	5337032	137	9	54	0.394	1.729
chr2	5337662	5338030	369	32	207	0.561	1.107
chr2	5345219	5345477	259	27	128	0.494	1.728
chr2	5348307	5348833	527	44	258	0.49	1.448
chr2	5351268	5351442	175	9	72	0.411	1.23
chr2	5352683	5352805	123	11	55	0.447	1.895
chr2	5352982	5353303	322	27	150	0.466	1.546
chr2	5373330	5373420	91	14	60	0.659	1.416
chr2	5376019	5376126	108	14	66	0.611	1.39
chr2	5376287	5376600	314	21	161	0.513	1.024
chr2	5377812	5378006	195	17	107	0.549	1.188
chr2	5379169	5379330	162	12	77	0.475	1.317
chr2	5380247	5380661	415	28	209	0.504	1.073
chr2	5380820	5380959	140	11	64	0.457	1.517
chr2	5381121	5383826	2706	168	1257	0.465	1.172
chr2	5386323	5386718	396	26	189	0.477	1.16
chr2	5387889	5388345	457	31	227	0.497	1.153
chr2	5390159	5390494	336	20	160	0.476	1.051
chr2	5402210	5402402	193	29	114	0.591	1.891
chr2	5411067	5411162	96	9	39	0.406	2.286
chr2	5411748	5411855	108	13	47	0.435	2.6
chr2	5422306	5422722	417	26	156	0.374	1.782
chr2	5427779	5427935	157	11	63	0.401	1.752
chr2	5432322	5432466	145	9	60	0.414	1.51
chr2	5448451	5448789	339	23	152	0.448	1.499
chr2	5458715	5458923	209	13	97	0.464	1.183
chr2	5460468	5460624	157	16	62	0.395	2.625
chr2	5476419	5476583	165	10	67	0.406	1.486
chr2	5476854	5477012	159	13	85	0.535	1.172
chr2	5477204	5477681	478	37	244	0.51	1.198
chr2	5477942	5478410	469	29	212	0.452	1.211
chr2	5478916	5479167	252	22	135	0.536	1.217
chr2	5479574	5480186	613	45	316	0.515	1.106
chr2	5480563	5481489	927	57	450	0.485	1.068
chr2	5481821	5482273	453	33	232	0.512	1.111
chr2	5482508	5485650	3143	208	1484	0.472	1.188
chr2	5485787	5486210	424	39	241	0.568	1.18
chr2	5519168	5519515	348	21	157	0.451	1.186
chr2	5533655	5533994	340	32	177	0.521	1.781
chr2	5536106	5536336	231	16	120	0.519	1.05
chr2	5536637	5538542	1906	126	892	0.468	1.216
chr2	5539060	5539794	735	53	357	0.486	1.242
chr2	5563348	5563484	137	12	60	0.438	2.436
chr2	5566758	5567407	650	42	293	0.451	1.273
chr2	5568929	5569015	87	8	40	0.46	1.78
chr2	5569388	5570217	830	46	356	0.429	1.205
chr2	5570883	5571171	289	15	126	0.436	1.127
chr2	5571333	5571921	589	34	266	0.452	1.134
chr2	5586421	5587967	1547	101	752	0.486	1.108
chr2	5588784	5589137	354	22	169	0.477	1.102
chr2	5589824	5589999	176	12	82	0.466	1.275
chr2	5592513	5592616	104	10	47	0.452	1.891
chr2	5594247	5594435	189	12	84	0.444	1.504
chr2	5594588	5594830	243	30	114	0.469	2.25
chr2	5597685	5597804	120	11	59	0.492	1.517
chr2	5598324	5598474	151	14	80	0.53	1.322
chr2	5654164	5654386	223	17	115	0.516	1.172
chr2	5664279	5664434	156	17	79	0.506	1.925
chr2	5665791	5666170	380	37	214	0.563	1.366
chr2	5701660	5701933	274	19	107	0.391	1.82
chr2	5724465	5724620	156	14	72	0.462	1.69
chr2	5758870	5758974	105	8	39	0.371	2.211
chr2	5794468	5794608	141	7	49	0.348	1.732
chr2	5812288	5812418	131	15	67	0.511	1.754
chr2	5812625	5812725	101	10	49	0.485	1.718
chr2	5814320	5814627	308	23	122	0.396	2.219
chr2	5815472	5815747	276	16	106	0.384	1.709
chr2	5824547	5824682	136	9	57	0.419	1.545
chr2	5825527	5825951	425	29	204	0.48	1.274
chr2	5829008	5829237	230	22	98	0.426	2.165
chr2	5842575	5842705	131	8	57	0.435	1.291
chr2	5862516	5862743	228	14	111	0.487	1.166
chr2	5863273	5863382	110	7	43	0.391	1.667
chr2	5866539	5866748	210	15	91	0.433	1.544
chr2	5868500	5868701	202	14	83	0.411	1.714
chr2	5872733	5872849	117	12	46	0.393	2.659
chr2	5884148	5884773	626	37	277	0.442	1.253
chr2	5886230	5886651	422	23	184	0.436	1.163
chr2	5889177	5889722	546	39	270	0.495	1.233
chr2	5890570	5890814	245	20	119	0.486	1.401
chr2	5903536	5903647	112	11	61	0.545	1.342
chr2	5912938	5913036	99	7	44	0.444	1.481
chr2	5916099	5916525	427	34	192	0.45	1.615
chr2	5966865	5967200	336	29	166	0.494	1.476
chr2	5967539	5967803	265	26	120	0.453	2.211
chr2	5997615	5998123	509	48	271	0.532	1.649
chr2	6031766	6031936	171	12	80	0.468	1.368
chr2	6037006	6037498	493	38	233	0.473	1.531
chr2	6038051	6038194	144	16	72	0.5	1.829
chr2	6054149	6054274	126	17	67	0.532	2.117
chr2	6081074	6081580	507	27	207	0.408	1.282
chr2	6089120	6089238	119	11	60	0.504	1.515
chr2	6089413	6089562	150	11	70	0.467	1.351
chr2	6110458	6110999	542	37	239	0.441	1.405
chr2	6112707	6115797	3091	200	1464	0.474	1.156
chr2	6119319	6119562	244	16	111	0.455	1.268
chr2	6120298	6120498	201	13	108	0.537	0.935
chr2	6120964	6122089	1126	60	496	0.44	1.099
chr2	6122293	6122496	204	12	83	0.407	1.432
chr2	6123428	6123917	490	29	209	0.427	1.302
chr2	6124594	6124918	325	23	159	0.489	1.184
chr2	6125854	6126072	219	14	93	0.425	1.419
chr2	6126255	6127103	849	53	381	0.449	1.252
chr2	6127249	6127801	553	46	297	0.537	1.154
chr2	6128533	6128673	141	12	76	0.539	1.172
chr2	6129388	6129657	270	18	128	0.474	1.188
chr2	6130479	6131472	994	65	484	0.487	1.145
chr2	6161721	6162288	568	33	231	0.407	1.405
chr2	6192337	6192478	142	13	69	0.486	1.628
chr2	6240538	6240968	431	22	178	0.413	1.197
chr2	6265488	6265634	147	15	77	0.524	1.494
chr2	6271135	6271342	208	11	79	0.38	1.578
chr2	6282854	6283106	253	22	132	0.522	1.28
chr2	6312790	6312915	126	15	63	0.5	1.917
chr2	6327405	6327665	261	17	107	0.41	1.64
chr2	6336880	6337207	328	20	132	0.402	1.528
chr2	6341791	6342096	306	20	152	0.497	1.062
chr2	6342672	6342779	108	11	50	0.463	1.904
chr2	6343653	6343937	285	15	110	0.386	1.444
chr2	6344243	6344515	273	21	144	0.527	1.128
chr2	6347327	6347712	386	26	167	0.433	1.463
chr2	6392834	6393122	289	15	108	0.374	1.697
chr2	6398352	6398622	271	21	123	0.454	1.507
chr2	6399369	6399469	101	10	49	0.485	1.689
chr2	6422381	6422510	130	12	65	0.5	1.585
chr2	6459135	6459342	208	13	108	0.519	0.927
chr2	6459769	6460122	354	25	184	0.52	1.064
chr2	6460559	6460684	126	17	73	0.579	1.679
chr2	6497156	6497590	435	34	206	0.474	1.395
chr2	6499434	6499584	151	9	61	0.404	1.471
chr2	6516737	6517969	1233	89	602	0.488	1.263
chr2	6556618	6560398	3781	241	1807	0.478	1.118
chr2	6561079	6561244	166	12	69	0.416	1.674
chr2	6561378	6562497	1120	69	513	0.458	1.194
chr2	6563364	6563521	158	14	84	0.532	1.257
chr2	6564025	6565181	1157	78	531	0.459	1.305
chr2	6573523	6573649	127	12	59	0.465	2.215
chr2	6599663	6599870	208	19	95	0.457	2.065
chr2	6616036	6616285	250	19	133	0.532	1.227
chr2	6617379	6617502	124	10	59	0.476	1.802
chr2	6658177	6658354	178	16	94	0.528	1.415
chr2	6671814	6672235	422	28	196	0.464	1.237
chr2	6673759	6674365	607	44	290	0.478	1.354
chr2	6691023	6691162	140	12	67	0.479	1.556
chr2	6722530	6722822	293	25	116	0.396	2.725
chr2	6724886	6731373	6488	493	3191	0.492	1.27
chr2	6731507	6732258	752	55	388	0.516	1.132
chr2	6732368	6734701	2334	169	1162	0.498	1.233
chr2	6749271	6749376	106	10	46	0.434	2.066
chr2	6796484	6796617	134	11	66	0.493	1.417
chr2	6796998	6797124	127	9	52	0.409	1.701
chr2	6820949	6821052	104	12	45	0.433	2.476
chr2	6821609	6821796	188	17	93	0.495	1.637
chr2	6843359	6843597	239	16	104	0.435	1.448
chr2	6897894	6898160	267	21	132	0.494	1.302
chr2	6904191	6904293	103	9	49	0.476	1.818
chr2	6921215	6921322	108	11	57	0.528	1.519
chr2	6942353	6942618	266	20	108	0.406	1.83
chr2	6959537	6959661	125	9	64	0.512	1.607
chr2	6961344	6961451	108	11	57	0.528	1.467
chr2	6969538	6970239	702	33	285	0.406	1.226
chr2	6970399	6970722	324	21	145	0.448	1.302
chr2	6981848	6981982	135	7	56	0.415	1.219
chr2	7010625	7010782	158	13	85	0.538	1.15
chr2	7019510	7019979	470	22	188	0.4	1.171
chr2	7020815	7021090	276	19	139	0.504	1.095
chr2	7026481	7026867	387	27	149	0.385	1.98
chr2	7051834	7052070	237	17	104	0.439	1.492
chr2	7075237	7075364	128	8	68	0.531	0.893
chr2	7075858	7076390	533	28	221	0.415	1.222
chr2	7077548	7077786	239	17	96	0.402	1.927
chr2	7159812	7159955	144	14	78	0.542	1.419
chr2	7198257	7198489	233	21	113	0.485	1.543
chr2	7199622	7199730	109	9	44	0.404	2.031
chr2	7211302	7211517	216	22	88	0.407	2.518
chr2	7231538	7231674	137	9	58	0.423	1.466
chr2	7233140	7233319	180	21	106	0.589	1.481
chr2	7251904	7252130	227	22	109	0.48	1.714
chr2	7282795	7283274	480	44	247	0.515	1.41
chr2	7304508	7304785	278	15	108	0.388	1.481
chr2	7318751	7318861	111	5	47	0.423	1.156
chr2	7324145	7324326	182	15	99	0.544	1.404
chr2	7327316	7327695	380	22	176	0.463	1.08
chr2	7389393	7389530	138	8	50	0.362	2.103
chr2	7398627	7398973	347	19	151	0.435	1.195
chr2	7402295	7402931	637	49	310	0.487	1.31
chr2	7406112	7406457	346	26	163	0.471	1.405
chr2	7449231	7449426	196	15	75	0.383	2.982
chr2	7452758	7453026	269	19	123	0.457	1.42
chr2	7466481	7466626	146	14	74	0.507	1.521
chr2	7469426	7469625	200	13	93	0.465	1.267
chr2	7470066	7470207	142	9	58	0.408	1.614
chr2	7502205	7502770	566	43	286	0.505	1.202
chr2	7505300	7505418	119	17	62	0.521	2.187
chr2	7515840	7516060	221	19	122	0.552	1.136
chr2	7527729	7527918	190	13	88	0.463	1.293
chr2	7557167	7557521	355	26	161	0.454	1.449
chr2	7571638	7571746	109	13	60	0.55	1.576
chr2	7584022	7584215	194	21	110	0.567	1.351
chr2	7623449	7623576	128	6	49	0.383	1.324
chr2	7624130	7624509	380	20	160	0.421	1.188
chr2	7650538	7650700	163	10	66	0.405	1.725
chr2	7650821	7651197	377	20	163	0.432	1.154
chr2	7681578	7681874	297	24	150	0.505	1.375
chr2	7686400	7686536	137	14	70	0.511	1.598
chr2	7690160	7690432	273	17	134	0.491	1.042
chr2	7699473	7699838	366	24	164	0.448	1.316
chr2	7764631	7765147	517	34	225	0.435	1.499
chr2	7769407	7769904	498	55	274	0.55	1.461
chr2	7774256	7774785	530	56	278	0.525	1.583
chr2	7779312	7779556	245	22	115	0.469	1.645
chr2	7810623	7810782	160	12	79	0.494	1.393
chr2	7835954	7836223	270	18	107	0.396	1.716
chr2	7844320	7844471	152	16	83	0.546	1.417
chr2	7847203	7847553	351	30	167	0.476	1.51
chr2	7849203	7849500	298	19	128	0.43	1.385
chr2	7859664	7859772	109	11	61	0.56	1.306
chr2	7905712	7905842	131	15	60	0.458	2.193
chr2	7922555	7922897	343	22	156	0.455	1.242
chr2	7925870	7926272	403	33	190	0.471	1.474
chr2	7926530	7926640	111	10	47	0.423	2.018
chr2	7941160	7941526	367	24	146	0.398	1.673
chr2	7944607	7944790	184	26	104	0.565	1.793
chr2	7946820	7947184	365	22	152	0.416	1.447
chr2	7957189	7957322	134	10	54	0.403	1.848
chr2	7976023	7976125	103	6	38	0.369	1.756
chr2	7976270	7976359	90	9	48	0.533	1.416
chr2	7989920	7990193	274	22	137	0.5	1.285
chr2	7995153	7995357	205	17	90	0.439	1.764
chr2	7997592	7997730	139	10	60	0.432	1.589
chr2	8004070	8004381	312	24	136	0.436	1.714
chr2	8007876	8008510	635	36	275	0.433	1.21
chr2	8016868	8017512	645	43	312	0.484	1.208
chr2	8017824	8018021	198	17	100	0.505	1.347
chr2	8034321	8035121	801	70	409	0.511	1.356
