chr	start	end	length	CpGcount	GCcontent	pctGC	obsExp
chrII	12403249	12403649	401	38	174	0.434	2.014
chrII	12403776	12403950	175	18	83	0.474	1.829
chrII	12434132	12434349	218	20	95	0.436	1.938
chrII	12461071	12461242	172	18	92	0.535	1.469
chrII	12587437	12587598	162	11	71	0.438	1.421
chrII	12689837	12690097	261	23	109	0.418	2.035
chrII	12690228	12690414	187	15	78	0.417	1.844
chrII	12711836	12712197	362	32	156	0.431	1.936
chrII	12715744	12716056	313	37	186	0.594	1.34
chrII	12716290	12716391	102	8	51	0.5	1.255
chrII	12716960	12717113	154	15	85	0.552	1.422
chrII	12727875	12728033	159	19	92	0.579	1.428
chrII	12729879	12730090	212	25	125	0.59	1.358
chrII	12730639	12730794	156	18	84	0.538	1.625
chrII	12732079	12732205	127	15	71	0.559	1.512
chrII	12769555	12769662	108	6	46	0.426	1.246
chrII	12770732	12771118	387	35	165	0.426	1.996
chrII	12775554	12775758	205	17	101	0.493	1.37
chrII	12796004	12796113	110	13	56	0.509	1.826
chrII	12802114	12802241	128	14	69	0.539	1.514
chrII	12822413	12822544	132	11	55	0.417	1.921
chrII	12871650	12871778	129	10	67	0.519	1.171
chrII	12880901	12881217	317	25	142	0.448	1.573
chrII	12887279	12887386	108	8	47	0.435	1.624
chrII	12903409	12903536	128	10	62	0.484	1.333
chrII	12916016	12916130	115	7	56	0.487	1.076
chrII	13041682	13041823	142	12	72	0.507	1.324
chrII	13042656	13042846	191	16	102	0.534	1.197
chrII	13042963	13043096	134	10	75	0.56	1.018
chrII	13044447	13044622	176	19	94	0.534	1.539
chrII	13088259	13088890	632	45	291	0.46	1.359
chrII	13089213	13089320	108	8	46	0.426	1.646
chrII	13097311	13097501	191	15	82	0.429	1.708
chrII	13100225	13100352	128	11	59	0.461	1.676
chrII	13100507	13100629	123	9	54	0.439	1.521
chrII	13101506	13101730	225	24	128	0.569	1.319
chrII	13104426	13104567	142	13	70	0.493	1.518
chrII	13126790	13126893	104	9	49	0.471	1.576
chrII	13191507	13191613	107	8	44	0.411	1.772
chrII	13191736	13192717	982	75	399	0.406	1.856
chrII	13192841	13193085	245	21	102	0.416	1.978
chrII	13193225	13193306	82	7	36	0.439	1.822
chrII	13194267	13194687	421	35	182	0.432	1.781
chrII	13197983	13198231	249	28	134	0.538	1.559
chrII	13315354	13315448	95	8	40	0.421	1.905
chrII	13381258	13381693	436	37	175	0.401	2.132
chrII	13381812	13381935	124	12	53	0.427	2.12
chrII	13390597	13390719	123	11	58	0.472	1.611
chrII	13391073	13391847	775	57	311	0.401	1.87
chrII	13395170	13395390	221	19	94	0.425	1.915
chrII	13397080	13397213	134	14	70	0.522	1.543
chrII	13397816	13398182	367	28	150	0.409	1.828
chrII	13398640	13398737	98	5	48	0.49	0.875
chrII	13399392	13399535	144	18	79	0.549	1.694
chrII	13413483	13413629	147	9	64	0.435	1.312
chrII	13417959	13418080	122	10	64	0.525	1.196
chrII	13422816	13423937	1122	83	468	0.417	1.712
chrII	13434551	13434748	198	14	87	0.439	1.465
chrII	13434892	13435088	197	11	87	0.442	1.164
chrII	13456022	13456233	212	17	91	0.429	1.746
chrII	13456362	13456544	183	12	89	0.486	1.11
chrII	13457789	13458031	243	21	114	0.469	1.578
chrII	13459015	13459122	108	6	44	0.407	1.35
chrII	13462550	13462721	172	7	67	0.39	1.103
chrII	13462838	13463039	202	14	82	0.406	1.691
chrII	13488694	13489204	511	31	213	0.417	1.404
chrII	13489741	13490336	596	57	336	0.564	1.207
chrII	13495231	13495404	174	21	93	0.534	1.706
chrII	13520069	13520208	140	10	67	0.479	1.254
chrII	13527032	13527183	152	18	84	0.553	1.559
chrII	13527365	13527546	182	19	106	0.582	1.233
chrII	13528357	13528881	525	62	233	0.444	2.447
chrII	13529063	13529424	362	42	210	0.58	1.384
chrII	13668421	13668558	138	11	54	0.391	2.085
chrII	13669844	13670033	190	14	78	0.411	1.759
chrII	13671434	13671566	133	9	59	0.444	1.376
chrII	13676914	13677026	113	13	61	0.54	1.654
chrII	13685539	13685780	242	19	133	0.55	1.294
chrII	13686287	13686459	173	14	72	0.416	1.892
chrII	13693208	13693313	106	15	63	0.594	1.613
chrII	13693456	13693729	274	20	150	0.547	1.015
chrII	13694036	13694220	185	19	94	0.508	1.598
chrII	13694393	13694475	83	9	43	0.518	1.624
chrII	13725035	13725142	108	9	59	0.546	1.174
chrII	13725487	13725658	172	12	88	0.512	1.28
chrII	13726016	13726126	111	10	61	0.55	1.201
chrII	13727634	13727742	109	13	64	0.587	1.418
chrII	13737490	13737696	207	17	84	0.406	2.172
chrII	13738245	13738350	106	9	63	0.594	0.973
chrII	13738739	13739136	398	33	167	0.42	1.884
chrII	13740406	13740697	292	23	119	0.408	1.928
chrII	13740851	13741151	301	28	129	0.429	2.027
chrII	13747260	13747496	237	18	99	0.418	1.743
chrII	13747993	13748112	120	9	59	0.492	1.241
chrII	13753088	13753280	193	15	78	0.404	1.905
chrII	13753424	13753511	88	8	41	0.466	1.684
chrII	13753640	13753870	231	18	125	0.541	1.068
chrII	13766417	13766631	215	15	94	0.437	1.466
chrII	13831972	13832366	395	26	156	0.395	1.706
chrII	13879443	13879561	119	18	69	0.58	1.889
chrII	14062662	14062770	109	6	46	0.422	1.239
chrII	14064238	14064333	96	9	54	0.562	1.187
chrII	14065509	14065630	122	16	79	0.648	1.261
chrII	14077889	14078078	190	23	111	0.584	1.438
chrII	14078269	14078384	116	13	60	0.517	1.804
chrII	14078595	14078923	329	24	138	0.419	1.66
chrII	14079062	14079248	187	15	84	0.449	1.59
chrII	14079409	14079566	158	16	74	0.468	1.896
chrII	14082641	14082943	303	27	154	0.508	1.427
chrII	14090241	14090389	149	16	88	0.591	1.37
chrII	14124867	14124999	133	8	70	0.526	0.869
chrII	14126707	14126814	108	11	63	0.583	1.235
chrII	14137312	14137397	86	7	39	0.453	1.636
chrII	14138235	14138545	311	25	133	0.428	1.763
chrII	14141299	14141457	159	20	82	0.516	1.896
chrII	14141747	14141885	139	15	70	0.504	1.823
chrII	14155300	14155408	109	11	67	0.615	1.071
chrII	14157548	14157792	245	26	142	0.58	1.264
chrII	14159362	14159448	87	11	56	0.644	1.246
chrII	14162408	14162504	97	16	54	0.557	2.156
chrII	14185329	14185712	384	34	165	0.43	1.93
chrII	14221310	14221480	171	15	84	0.491	1.462
chrII	14235929	14235973	45	7	26	0.578	1.875
chrII	14237087	14237295	209	22	129	0.617	1.106
chrII	14237423	14237627	205	28	136	0.663	1.275
chrII	14239070	14239771	702	48	289	0.412	1.616
chrII	14239903	14240028	126	18	75	0.595	1.648
chrII	14245194	14245354	161	17	77	0.478	1.901
chrII	14246143	14246444	302	19	115	0.381	1.737
chrII	14264148	14264336	189	16	85	0.45	1.674
chrII	14269462	14269631	170	16	77	0.453	1.86
chrII	14271167	14271290	124	9	64	0.516	1.145
chrII	14271457	14271597	141	13	59	0.418	2.156
chrII	14273073	14273201	129	10	57	0.442	1.593
chrII	14278799	14279167	369	35	171	0.463	1.805
chrII	14347110	14347197	88	7	42	0.477	1.481
chrII	14348572	14348670	99	7	50	0.505	1.177
chrII	14385105	14385326	222	18	101	0.455	1.571
chrII	14390724	14390812	89	11	46	0.517	1.908
chrII	14400007	14400130	124	12	69	0.556	1.331
chrII	14407425	14407580	156	13	79	0.506	1.3
chrII	14443058	14443157	100	8	40	0.4	2.02
chrII	14445887	14446001	115	10	56	0.487	1.474
chrII	14476604	14476684	81	7	40	0.494	1.512
chrII	14527893	14527980	88	8	42	0.477	1.611
chrII	14727141	14727292	152	13	76	0.5	1.377
chrII	14750225	14750609	385	31	160	0.416	1.865
chrII	14753234	14753408	175	27	111	0.634	1.535
chrII	14755960	14756081	122	11	53	0.434	1.917
chrII	14756784	14756930	147	16	87	0.592	1.263
chrII	14757105	14757266	162	12	86	0.531	1.052
chrII	14757837	14757938	102	13	53	0.52	1.889
chrII	14769647	14769890	244	23	129	0.529	1.373
chrII	14772465	14772571	107	15	61	0.57	1.764
chrII	14773699	14774049	351	39	184	0.524	1.618
chrII	14774195	14774387	193	15	103	0.534	1.092
chrII	14798735	14798847	113	15	54	0.478	2.325
chrII	14799360	14799592	233	24	128	0.549	1.387
chrII	14813712	14813809	98	13	55	0.561	1.731
chrII	14868627	14868818	192	19	94	0.49	1.652
chrII	14870139	14870288	150	12	64	0.427	1.802
chrII	14871356	14872350	995	74	417	0.419	1.704
chrII	14872543	14872777	235	19	124	0.528	1.164
chrII	14968704	14968785	82	7	40	0.488	1.708
chrII	15010900	15011010	111	15	71	0.64	1.328
chrII	15030002	15030110	109	8	49	0.45	1.503
chrII	15047859	15047969	111	8	47	0.423	1.615
chrII	15071773	15072114	342	28	148	0.433	1.754
chrII	15089187	15089296	110	12	61	0.555	1.438
chrII	15091841	15092013	173	13	72	0.416	1.769
chrII	15095060	15096848	1789	105	794	0.444	1.314
chrII	15097236	15097453	218	21	95	0.436	2.047
chrII	15105017	15105341	325	28	143	0.44	1.782
chrII	15122752	15122881	130	18	68	0.523	2.031
chrII	15123551	15123759	209	14	84	0.402	1.66
chrII	15188683	15188818	136	13	63	0.463	1.782
chrII	15206533	15206635	103	17	59	0.573	2.027
chrII	15210726	15211008	283	27	123	0.435	2.043
chrII	15211240	15211726	487	29	205	0.421	1.347
chrII	15213976	15214098	123	10	64	0.52	1.245
chrII	15220191	15220302	112	16	71	0.634	1.422
chrII	15222907	15223022	116	10	66	0.569	1.09
chrII	15230515	15230622	108	10	60	0.556	1.292
chrII	15233279	15233408	130	15	73	0.562	1.471
chrII	15235621	15235758	138	19	87	0.63	1.387
chrII	15240480	15240850	371	24	150	0.404	1.601
chrI	53015	53108	94	10	47	0.5	1.703
chrI	65791	66075	285	17	118	0.414	1.393
chrI	66371	66736	366	29	171	0.467	1.453
chrI	93299	93490	192	21	106	0.552	1.478
chrI	100258	100601	344	28	166	0.483	1.399
chrI	101556	101710	155	18	83	0.535	1.661
chrI	104546	104649	104	8	54	0.519	1.148
chrI	106075	106185	111	14	63	0.568	1.599
chrI	136291	136526	236	22	129	0.547	1.276
chrI	182194	182294	101	10	51	0.505	1.559
chrI	193709	193878	170	11	78	0.459	1.23
chrI	202180	202337	158	17	80	0.506	1.68
chrI	205340	205461	122	8	53	0.434	1.549
chrI	213700	214137	438	34	216	0.493	1.282
chrI	216629	216814	186	20	100	0.538	1.527
chrI	218831	218928	98	11	51	0.52	1.69
chrI	220049	220205	157	15	82	0.522	1.408
chrI	221072	221179	108	13	63	0.583	1.424
chrI	221322	221414	93	7	57	0.613	0.861
chrI	251020	251121	102	10	54	0.529	1.401
chrI	251263	251394	132	10	76	0.576	1.015
chrI	252744	252909	166	19	90	0.542	1.586
chrI	255026	255177	152	14	78	0.513	1.403
chrI	309247	309504	258	25	133	0.516	1.461
chrI	309665	309890	226	16	94	0.416	1.674
chrI	319807	319936	130	10	61	0.469	1.416
chrI	320047	320416	370	33	191	0.516	1.347
chrI	321153	321287	135	17	73	0.541	1.731
chrI	321631	321784	154	16	88	0.571	1.297
chrI	324432	324542	111	13	58	0.523	1.768
chrI	350131	350242	112	12	47	0.42	2.489
chrI	355633	355774	142	15	71	0.5	1.69
chrI	358355	358456	102	8	40	0.392	2.242
chrI	364831	365142	312	30	166	0.532	1.362
chrI	366929	367120	192	16	97	0.505	1.309
chrI	403913	404015	103	14	59	0.573	1.717
chrI	413278	413361	84	10	39	0.464	2.4
chrI	450538	450702	165	17	88	0.533	1.45
chrI	493762	494137	376	27	166	0.441	1.474
chrI	494756	494904	149	18	78	0.523	1.793
chrI	502493	502736	244	17	113	0.463	1.302
chrI	504272	504379	108	8	50	0.463	1.385
chrI	511538	511713	176	20	97	0.551	1.497
chrI	512592	512717	126	8	65	0.516	1.008
chrI	512844	513024	181	22	104	0.575	1.486
chrI	513300	513645	346	34	190	0.549	1.306
chrI	513988	514180	193	28	116	0.601	1.608
chrI	537733	537839	107	15	69	0.645	1.349
chrI	538752	538861	110	11	63	0.573	1.22
chrI	539509	539650	142	11	74	0.521	1.142
chrI	543009	543148	140	17	73	0.521	1.803
chrI	558901	559009	109	13	55	0.505	1.879
chrI	590976	591101	126	6	52	0.413	1.125
chrI	594591	595037	447	26	176	0.394	1.517
chrI	605872	605981	110	12	49	0.445	2.2
chrI	614799	614994	196	21	99	0.505	1.684
chrI	634417	634525	109	16	66	0.606	1.603
chrI	634641	634740	100	12	55	0.55	1.714
chrI	658401	658600	200	16	98	0.49	1.569
chrI	661327	661466	140	12	73	0.521	1.538
chrI	663164	663378	215	28	117	0.544	1.775
chrI	682559	682672	114	14	58	0.509	1.918
chrI	687308	687425	118	13	57	0.483	1.889
chrI	693360	693473	114	17	70	0.614	1.615
chrI	703425	703513	89	13	53	0.596	1.791
chrI	708023	708158	136	16	72	0.529	1.68
chrI	712518	712767	250	18	104	0.416	1.674
chrI	713359	713569	211	17	109	0.517	1.225
chrI	715531	715629	99	9	48	0.485	1.55
chrI	721779	721926	148	19	73	0.493	2.143
chrI	724592	725244	653	41	282	0.432	1.352
chrI	769137	769361	225	19	99	0.44	1.934
chrI	769487	769706	220	15	92	0.418	1.842
chrI	769848	770193	346	24	153	0.442	1.596
chrI	772482	772568	87	7	43	0.494	1.336
chrI	772720	772892	173	15	85	0.491	1.438
chrI	864626	864832	207	20	125	0.604	1.129
chrI	873216	873356	141	17	73	0.518	1.808
chrI	875970	876145	176	18	102	0.58	1.267
chrI	876304	876560	257	39	154	0.599	1.691
chrI	876863	876958	96	6	39	0.406	1.778
chrI	891683	891800	118	10	55	0.466	1.625
chrI	908134	908290	157	19	84	0.535	1.715
chrI	909072	909333	262	27	135	0.515	1.555
chrI	910081	910193	113	13	62	0.549	1.535
chrI	961990	962319	330	35	163	0.494	1.742
chrI	1012630	1012815	186	16	84	0.452	1.688
chrI	1012945	1013375	431	37	188	0.436	1.807
chrI	1015448	1015585	138	16	76	0.551	1.539
chrI	1018865	1019053	189	17	115	0.608	0.972
chrI	1019297	1019408	112	12	57	0.509	1.68
chrI	1024063	1024153	91	9	47	0.516	1.569
chrI	1032209	1032479	271	32	154	0.568	1.483
chrI	1032615	1032845	231	16	124	0.537	0.971
chrI	1033023	1033170	148	12	75	0.507	1.331
chrI	1040299	1040398	100	13	48	0.48	2.257
chrI	1043423	1043610	188	12	99	0.527	0.922
chrI	1043794	1043898	105	9	49	0.467	1.629
chrI	1050466	1050588	123	14	73	0.593	1.295
chrI	1053017	1053120	104	15	57	0.548	1.926
chrI	1060529	1060639	111	16	62	0.559	1.856
chrI	1061024	1061116	93	8	44	0.473	1.661
chrI	1065460	1065577	118	9	58	0.492	1.264
chrI	1080833	1081803	971	69	460	0.474	1.338
chrI	1083331	1083439	109	9	46	0.422	1.912
chrI	1087801	1088034	234	17	95	0.406	1.763
chrI	1093541	1093784	244	22	110	0.451	1.784
chrI	1093920	1094267	348	28	161	0.463	1.517
chrI	1094415	1094554	140	13	72	0.514	1.414
chrI	1134298	1134448	151	14	69	0.457	1.776
chrI	1134628	1134829	202	18	89	0.441	1.838
chrI	1134982	1135105	124	12	58	0.468	1.769
chrI	1137891	1138010	120	11	57	0.475	1.65
chrI	1139967	1140078	112	10	56	0.5	1.458
chrI	1146561	1146677	117	15	63	0.538	1.791
chrI	1155564	1155648	85	10	44	0.518	1.771
chrI	1166402	1166537	136	12	74	0.544	1.206
chrI	1169780	1169922	143	9	68	0.476	1.122
chrI	1184608	1184720	113	14	58	0.513	1.901
chrI	1186981	1187180	200	16	84	0.42	1.866
chrI	1209600	1210043	444	23	180	0.405	1.268
chrI	1226672	1226786	115	10	63	0.548	1.183
chrI	1227247	1227395	149	8	61	0.409	1.282
chrI	1236267	1236354	88	7	41	0.466	1.467
chrI	1246750	1246911	162	15	68	0.42	2.104
chrI	1264980	1265179	200	19	99	0.495	1.552
chrI	1338517	1338626	110	15	58	0.527	1.983
chrI	1341442	1341591	150	22	83	0.553	1.919
chrI	1344821	1344926	106	8	46	0.434	1.631
chrI	1351456	1351815	360	31	161	0.447	1.722
chrI	1351985	1352070	86	4	38	0.442	1.058
chrI	1353206	1353332	127	9	51	0.402	1.764
chrI	1354600	1354878	279	24	122	0.437	1.8
chrI	1363177	1363564	388	26	157	0.405	1.648
chrI	1365798	1365933	136	16	74	0.544	1.648
chrI	1367506	1367570	65	7	38	0.585	1.319
chrI	1374281	1374624	344	29	141	0.41	2.024
chrI	1383862	1384351	490	35	196	0.4	1.795
chrI	1384468	1384573	106	9	44	0.415	2.008
chrI	1405727	1405871	145	12	70	0.483	1.425
chrI	1406019	1406120	102	10	49	0.48	1.706
chrI	1420390	1420544	155	17	90	0.581	1.302
chrI	1426063	1426379	317	28	160	0.505	1.388
chrI	1440828	1440922	95	7	46	0.484	1.55
chrI	1497991	1498097	107	12	63	0.589	1.294
chrI	1499294	1499505	212	21	110	0.519	1.818
chrI	1499765	1499872	108	7	41	0.38	1.8
chrI	1500019	1500448	430	32	172	0.4	1.87
chrI	1501885	1502168	284	16	121	0.426	1.244
chrI	1502289	1502429	141	13	72	0.511	1.419
chrI	1507092	1507218	127	7	60	0.472	0.992
chrI	1514278	1514402	125	12	71	0.568	1.196
chrI	1524401	1524483	83	10	35	0.422	2.767
chrI	1532402	1532896	495	41	195	0.394	2.135
chrI	1550950	1551391	442	33	190	0.43	1.708
chrI	1551631	1551752	122	12	59	0.484	1.799
chrI	1553792	1553898	107	9	52	0.486	1.735
chrI	1564848	1565105	258	22	110	0.426	1.877
chrI	1574296	1574446	151	10	72	0.477	1.198
chrI	1581648	1581742	95	14	49	0.516	2.239
chrI	1582472	1582566	95	6	41	0.432	1.357
chrI	1604798	1604846	49	6	27	0.551	1.729
chrI	1618365	1619077	713	52	296	0.415	1.696
chrI	1619204	1619408	205	19	93	0.454	1.803
chrI	1619793	1619871	79	9	38	0.481	2.02
chrI	1629739	1629849	111	14	59	0.532	1.828
chrI	1630638	1630769	132	7	67	0.508	0.983
chrI	1631957	1632063	107	14	69	0.645	1.265
chrI	1633572	1633679	108	11	50	0.463	1.904
chrI	1634336	1634443	108	18	61	0.565	2.118
chrI	1646991	1647194	204	14	100	0.49	1.172
chrI	1647379	1647522	144	15	74	0.514	1.579
chrI	1647783	1647892	110	15	61	0.555	1.813
chrI	1648242	1648414	173	16	84	0.486	1.602
chrI	1649458	1649620	163	23	90	0.552	1.866
chrI	1669096	1669328	233	27	139	0.597	1.333
chrI	1671520	1671625	106	13	53	0.5	1.997
chrI	1672929	1673070	142	10	68	0.479	1.246
chrI	1704070	1704209	140	15	72	0.514	1.632
chrI	1739057	1739181	125	16	72	0.576	1.554
chrI	1740111	1740255	145	15	80	0.552	1.363
chrI	1750867	1750978	112	7	57	0.509	0.98
chrI	1751748	1751844	97	6	50	0.515	0.931
chrI	1781935	1782079	145	8	76	0.524	0.824
chrI	1782867	1783488	622	58	293	0.471	1.685
chrI	1785020	1785150	131	18	68	0.519	2.056
chrI	1787226	1787387	162	9	75	0.463	1.191
chrI	1789655	1789947	293	28	164	0.56	1.225
chrI	1797295	1797406	112	20	77	0.688	1.514
chrI	1798005	1798222	218	16	107	0.491	1.224
chrI	1815079	1815215	137	12	69	0.504	1.47
chrI	1817217	1817276	60	7	28	0.467	2.246
chrI	1817681	1817890	210	35	143	0.681	1.458
chrI	1820544	1820774	231	19	114	0.494	1.353
chrI	1824457	1824576	120	6	59	0.492	0.947
chrI	1846881	1847008	128	11	61	0.477	1.517
chrI	1882864	1883163	300	22	130	0.433	1.571
chrI	1926581	1927103	523	44	213	0.407	2.036
chrI	1929110	1929329	220	17	92	0.418	1.767
chrI	1935348	1936977	1630	128	674	0.413	1.839
chrI	1937099	1938144	1046	78	424	0.405	1.816
chrI	1938501	1938737	237	14	111	0.468	1.077
chrI	1950230	1950482	253	17	101	0.399	1.707
chrI	1955663	1955835	173	13	76	0.439	1.562
chrI	1962216	1962368	153	13	66	0.431	1.826
chrI	1967032	1967377	346	25	154	0.445	1.461
chrI	1969826	1970078	253	21	120	0.474	1.518
chrI	1981558	1981664	107	11	60	0.561	1.383
chrI	1987928	1988064	137	7	56	0.409	1.229
chrI	2002287	2002415	129	9	62	0.481	1.213
chrI	2006083	2006286	204	24	114	0.559	1.519
chrI	2009811	2009929	119	7	53	0.445	1.221
chrI	2014966	2015076	111	10	47	0.423	2.238
chrI	2018681	2018799	119	17	65	0.546	1.972
chrI	2056991	2057233	243	16	100	0.412	1.596
chrI	2062705	2062814	110	8	50	0.455	1.417
chrI	2073483	2073855	373	32	186	0.499	1.412
chrI	2080991	2081312	322	21	150	0.466	1.208
chrI	2082054	2082209	156	15	77	0.494	1.641
chrI	2094000	2094094	95	6	39	0.411	1.549
chrI	2097561	2097698	138	12	78	0.565	1.095
chrI	2100778	2100915	138	14	70	0.507	1.598
chrI	2104232	2104383	152	12	65	0.428	1.727
chrI	2107049	2107139	91	7	39	0.429	1.676
chrI	2107526	2107724	199	19	94	0.472	1.777
chrI	2108101	2108440	340	26	146	0.429	1.667
chrI	2109347	2109500	154	12	67	0.435	1.65
chrI	2109654	2110037	384	26	165	0.43	1.483
chrI	2115753	2116224	472	35	205	0.434	1.575
chrI	2142542	2142624	83	11	49	0.59	1.527
chrI	2142793	2143005	213	17	105	0.493	1.32
chrI	2143810	2143959	150	18	63	0.42	2.727
chrI	2165370	2165585	216	18	93	0.431	1.798
chrI	2167988	2168431	444	47	248	0.559	1.358
chrI	2168627	2168724	98	8	41	0.418	1.867
chrI	2203711	2203807	97	16	63	0.649	1.574
chrI	2254227	2254452	226	35	140	0.619	1.655
chrI	2255012	2255823	812	136	510	0.628	1.905
chrI	2258124	2258285	162	14	68	0.42	1.964
chrI	2263670	2264000	331	30	143	0.432	1.947
chrI	2290408	2290721	314	20	127	0.404	1.562
chrI	2291689	2291925	237	19	97	0.409	1.915
chrI	2308034	2308216	183	15	99	0.541	1.163
chrI	2308361	2308463	103	12	60	0.583	1.452
chrI	2310917	2310988	72	11	42	0.583	1.796
chrI	2311779	2311985	207	18	102	0.493	1.446
chrI	2312539	2312656	118	13	68	0.576	1.328
chrI	2313823	2313951	129	15	74	0.574	1.418
chrI	2315167	2315361	195	25	111	0.569	1.598
chrI	2316738	2317122	385	35	202	0.525	1.369
chrI	2317463	2317599	137	16	75	0.547	1.582
chrI	2317734	2317903	170	24	95	0.559	1.813
chrI	2320447	2320638	192	26	104	0.542	1.857
chrI	2321402	2321512	111	17	69	0.622	1.586
chrI	2322773	2322893	121	18	77	0.636	1.472
chrI	2381703	2381826	124	12	67	0.54	1.47
chrI	2384661	2384934	274	26	152	0.555	1.233
chrI	2385136	2385303	168	19	90	0.536	1.579
chrI	2388196	2388311	116	10	64	0.552	1.161
chrI	2389559	2389679	121	9	55	0.455	1.452
chrI	2392045	2392145	101	8	47	0.465	1.48
chrI	2404720	2404958	239	27	135	0.565	1.418
chrI	2408992	2409165	174	22	80	0.46	2.394
chrI	2417273	2417486	214	26	127	0.593	1.427
chrI	2419814	2420027	214	29	132	0.617	1.425
chrI	2427055	2427248	194	22	93	0.479	1.976
chrI	2431905	2432081	177	18	88	0.497	1.646
chrI	2452413	2452506	94	15	52	0.553	2.114
chrI	2454575	2454700	126	11	54	0.429	2.038
chrI	2454856	2454982	127	10	63	0.496	1.288
chrI	2478657	2478801	145	15	79	0.545	1.648
chrI	2488272	2488423	152	16	83	0.546	1.417
chrI	2492815	2492927	113	12	61	0.54	1.477
chrI	2494991	2495270	280	13	128	0.457	0.94
chrI	2495603	2495761	159	13	82	0.516	1.236
chrI	2496269	2496443	175	15	92	0.526	1.241
chrI	2581666	2582521	856	58	337	0.394	1.751
chrI	2582687	2582826	140	11	66	0.471	1.415
chrI	2599088	2599308	221	20	114	0.516	1.371
chrI	2621407	2621533	127	11	72	0.567	1.085
chrI	2622388	2622513	126	19	81	0.643	1.498
chrI	2624933	2625055	123	14	61	0.496	1.852
chrI	2628208	2628337	130	13	66	0.508	1.677
chrI	2645748	2645933	186	17	85	0.457	1.757
chrI	2681490	2681680	191	15	94	0.492	1.298
chrI	2717639	2717805	167	13	71	0.425	1.726
chrI	2720717	2720969	253	15	111	0.439	1.237
chrI	2723905	2724044	140	14	71	0.507	1.558
chrI	2756763	2757020	258	21	137	0.531	1.162
chrI	2761381	2761481	101	15	72	0.713	1.192
chrI	2762865	2763072	208	17	77	0.37	2.389
chrI	2776682	2776795	114	14	60	0.526	1.824
chrI	2843366	2843575	210	17	93	0.443	1.656
chrI	2843713	2843870	158	14	71	0.449	1.764
chrI	2860571	2860840	270	22	118	0.437	1.707
chrI	2865951	2866037	87	8	41	0.471	1.657
chrI	2886096	2886365	270	20	123	0.456	1.432
chrI	2886561	2886798	238	19	104	0.437	1.672
chrI	2886943	2887167	225	18	93	0.413	1.873
chrI	2888891	2888977	87	9	49	0.563	1.439
chrI	2890767	2890901	135	10	72	0.533	1.227
chrI	2917135	2917392	258	19	126	0.488	1.243
chrI	2926639	2926730	92	9	47	0.511	1.516
chrI	2927792	2927927	136	10	67	0.493	1.225
chrI	2936627	2936801	175	10	73	0.417	1.389
chrI	2938934	2939152	219	17	92	0.42	1.773
chrI	2946680	2946815	136	11	69	0.507	1.303
chrI	2994589	2994718	130	9	54	0.415	1.607
chrI	2996047	2996158	112	9	55	0.491	1.44
chrI	3000783	3000912	130	12	59	0.454	1.793
chrI	3001103	3001248	146	12	84	0.575	1.162
chrI	3002669	3002771	103	7	51	0.495	1.109
chrI	3009447	3009741	295	20	122	0.414	1.621
chrI	3019163	3019314	152	10	65	0.428	1.545
chrI	3039284	3039394	111	16	60	0.541	2.03
chrI	3069872	3069948	77	8	45	0.584	1.217
chrI	3074312	3074464	153	18	69	0.451	2.354
chrI	3112852	3112990	139	24	88	0.633	1.746
chrI	3162873	3163001	129	18	78	0.605	1.531
chrI	3163305	3163460	156	11	68	0.436	1.49
chrI	3195026	3195217	192	16	88	0.458	1.608
chrI	3214081	3214239	159	13	76	0.478	1.432
chrI	3217877	3217988	112	7	42	0.375	1.778
chrI	3243656	3244001	346	27	144	0.416	1.808
chrI	3244682	3244899	218	15	103	0.472	1.242
chrI	3264749	3265074	326	27	144	0.442	1.706
chrI	3320219	3320310	92	9	44	0.478	1.711
chrI	3325389	3325967	579	42	246	0.425	1.609
chrI	3328784	3329007	224	17	117	0.522	1.117
chrI	3336498	3336608	111	15	57	0.514	2.102
chrI	3365516	3365682	167	17	96	0.575	1.277
chrI	3375411	3375517	107	12	58	0.542	1.595
chrI	3418453	3418549	97	9	43	0.443	1.898
chrI	3435317	3435548	232	21	121	0.522	1.39
chrI	3437833	3437947	115	10	53	0.461	1.643
chrI	3438077	3438459	383	33	191	0.499	1.386
chrI	3442855	3443328	474	38	206	0.435	1.706
chrI	3443651	3443847	197	17	86	0.437	1.812
chrI	3450615	3450766	152	10	72	0.474	1.294
chrI	3459516	3459631	116	11	55	0.474	1.688
chrI	3476950	3477223	274	19	111	0.405	1.69
chrI	3482582	3482705	124	14	64	0.516	1.781
chrI	3482872	3482970	99	7	53	0.535	0.987
chrI	3510559	3510706	148	11	76	0.514	1.131
chrI	3539885	3540079	195	11	84	0.431	1.233
chrI	3557298	3557398	101	8	51	0.505	1.36
chrI	3568470	3568620	151	12	70	0.464	1.51
chrI	3574564	3574754	191	17	104	0.545	1.203
chrI	3585311	3585419	109	8	47	0.431	1.585
chrI	3610285	3610447	163	14	75	0.46	1.646
chrI	3618706	3618812	107	8	46	0.43	1.618
chrI	3619332	3619473	142	9	70	0.493	1.051
chrI	3795195	3795366	172	16	86	0.5	1.542
chrI	3836460	3836779	320	16	126	0.394	1.302
chrI	3836902	3837022	121	10	58	0.479	1.44
chrI	4185845	4185975	131	18	63	0.481	2.426
chrI	4263239	4263599	361	23	162	0.449	1.317
